Date,Price,Open,High,Low,Vol.,Change %,RSI
30-Aug-18,6994,"7,029.20","7,050.20","6,798.00",3.74M,-0.50%,57.606684240957605
31-Aug-18,7034,"6,993.70","7,080.20","6,698.00",4.21M,0.57%,61.166757876759476
1-Sep-18,7190,"7,032.40","7,264.30","7,020.40",3.52M,2.21%,63.37493268479098
2-Sep-18,7294,"7,189.60","7,334.80","7,117.30",3.90M,1.45%,62.27487548702308
3-Sep-18,7264,"7,289.80","7,330.70","7,182.80",3.87M,-0.41%,64.77691103472108
4-Sep-18,7378,"7,264.20","7,409.90","7,234.50",3.92M,1.56%,45.604620796425586
5-Sep-18,6707,"7,377.50","7,407.50","6,691.80",4.55M,-9.09%,41.77472601316583
6-Sep-18,6514,"6,706.80","6,732.90","6,337.80",4.02M,-2.87%,39.49812482662689
7-Sep-18,6391,"6,514.10","6,540.60","6,316.20",3.30M,-1.89%,35.94759544758634
8-Sep-18,6184,"6,390.90","6,484.30","6,132.30",3.46M,-3.23%,37.5537957568264
9-Sep-18,6239,"6,184.30","6,432.60","6,148.80",2.84M,0.88%,39.970721122969614
10-Sep-18,6321,"6,238.50","6,358.50","6,237.30",3.11M,1.32%,39.42957581815124
11-Sep-18,6294,"6,320.70","6,391.80","6,189.60",3.30M,-0.43%,40.83532547625702
12-Sep-18,6338,"6,293.90","6,353.50","6,204.50",3.04M,0.70%,45.33763930909545
13-Sep-18,6483,"6,338.00","6,867.30","6,337.80",3.53M,2.29%,45.3685161572521
14-Sep-18,6484,"6,482.90","6,579.40","6,412.10",3.20M,0.01%,46.50742973902469
15-Sep-18,6519,"6,482.60","6,562.90","6,470.30",3.16M,0.54%,45.9474409356572
16-Sep-18,6500,"6,519.00","6,520.80","6,406.20",3.34M,-0.29%,39.29636184246798
17-Sep-18,6252,"6,500.20","6,533.50","6,215.90",3.26M,-3.82%,42.546648494159506
18-Sep-18,6342,"6,251.90","6,388.80","6,228.80",2.82M,1.44%,44.26080720571511
19-Sep-18,6390,"6,342.00","6,478.70","6,144.50",3.54M,0.76%,47.725047056218244
20-Sep-18,6489,"6,390.40","6,537.50","6,346.40",5.18M,1.55%,55.995650024614484
21-Sep-18,6767,"6,490.90","6,780.50","6,489.80",7.73M,4.28%,54.753995012426955
22-Sep-18,6730,"6,766.70","6,833.30","6,635.50",7.31M,-0.55%,53.8503630206215
23-Sep-18,6704,"6,729.60","6,789.40","6,666.40",7.34M,-0.38%,49.767939757375686
24-Sep-18,6584,"6,713.30","6,728.10","6,559.10",7.57M,-1.79%,45.46808039100439
25-Sep-18,6445,"6,590.60","6,590.60","5,977.00",7.34M,-2.11%,46.29491325555571
26-Sep-18,6468,"6,443.00","6,551.90","6,384.10",8.64M,0.36%,53.57835414186723
27-Sep-18,6689,"6,463.70","6,738.30","6,428.80",9.34M,3.42%,51.76522974168186
28-Sep-18,6636,"6,685.70","6,809.20","6,538.60",9.57M,-0.79%,50.65072306244488
29-Sep-18,6604,"6,633.90","6,648.40","6,464.40",9.42M,-0.48%,51.734836458048555
30-Sep-18,6635,"6,603.90","6,673.90","6,533.50",9.34M,0.47%,50.690342584514184
1-Oct-18,6608,"6,635.20","6,674.70","6,072.70",9.19M,-0.41%,48.4284483994421
2-Oct-18,6550,"6,608.20","6,645.70","6,034.90",9.34M,-0.88%,46.79990980959258
3-Oct-18,6508,"6,549.90","6,563.50","6,429.60",9.21M,-0.64%,50.07175527262073
4-Oct-18,6584,"6,509.20","6,653.00","6,487.80",9.31M,1.17%,52.35539668549809
5-Oct-18,6639,"6,584.20","6,682.30","6,537.60",9.34M,0.83%,50.413961541242024
6-Oct-18,6596,"6,639.10","6,661.50","6,550.40",9.18M,-0.65%,51.09523287399905
7-Oct-18,6611,"6,596.30","6,633.90","6,523.80",77.06K,0.22%,53.78485025276965
8-Oct-18,6670,"6,611.00","6,699.50","6,589.90",119.68K,0.89%,52.77819648058269
9-Oct-18,6651,"6,669.60","6,678.90","6,613.30",80.79K,-0.28%,50.993040807973884
10-Oct-18,6618,"6,650.60","6,653.50","6,526.00",101.93K,-0.49%,35.95256971583365
11-Oct-18,6239,"6,618.00","6,622.50","6,206.20",245.28K,-5.72%,38.62726801764881
12-Oct-18,6291,"6,239.20","6,344.80","6,206.80",147.40K,0.84%,40.229778903067654
13-Oct-18,6322,"6,291.30","6,329.30","6,282.80",94.45K,0.48%,40.49963866264602
14-Oct-18,6327,"6,321.60","6,390.90","6,300.00",99.38K,0.08%,56.33720134754837
15-Oct-18,6700,"6,326.80","7,358.40","6,300.20",443.33K,5.90%,56.504333723609236
16-Oct-18,6705,"6,712.40","6,836.70","6,645.40",155.85K,0.08%,55.67806683327203
17-Oct-18,6687,"6,718.90","6,745.90","6,637.80",136.71K,-0.28%,50.66884548700656
18-Oct-18,6574,"6,690.10","6,736.30","6,530.60",134.15K,-1.68%,48.11125677869677
19-Oct-18,6512,"6,576.40","6,603.20","6,506.90",121.44K,-0.94%,50.704488461527106
20-Oct-18,6572,"6,511.70","6,593.70","6,495.90",97.77K,0.92%,51.1861449250309
21-Oct-18,6583,"6,575.90","6,643.10","6,568.00",92.94K,0.16%,49.897409471587174
22-Oct-18,6556,"6,583.00","6,612.70","6,529.50",101.57K,-0.41%,48.58019854968608
23-Oct-18,6529,"6,558.60","6,573.60","6,500.50",108.86K,-0.41%,48.68825359139079
24-Oct-18,6531,"6,531.20","6,593.80","6,522.60",98.74K,0.03%,47.400988569594645
25-Oct-18,6507,"6,532.50","6,544.80","6,491.50",97.43K,-0.36%,47.587529055013
26-Oct-18,6510,"6,507.00","6,570.50","6,498.50",97.17K,0.05%,46.63754865056547
27-Oct-18,6494,"6,510.00","6,534.00","6,473.70",76.72K,-0.24%,46.141563712438284
28-Oct-18,6486,"6,494.60","6,502.20","6,461.20",93.97K,-0.12%,37.93992111155343
29-Oct-18,6335,"6,486.10","6,498.40","6,310.50",160.52K,-2.33%,37.511936394783696
30-Oct-18,6326,"6,336.70","6,469.90","6,316.50",128.21K,-0.15%,40.71299422249462
31-Oct-18,6366,"6,327.90","6,405.70","6,257.80",129.06K,0.64%,43.44307188820059
1-Nov-18,6401,"6,365.90","6,421.80","6,354.20",124.16K,0.54%,45.30304437518102
2-Nov-18,6425,"6,400.50","6,444.30","6,390.90",135.87K,0.38%,42.83766077097524
3-Nov-18,6386,"6,424.50","6,429.50","6,346.20",112.84K,-0.60%,49.78050414568376
4-Nov-18,6478,"6,386.20","6,508.90","6,359.70",128.76K,1.44%,48.538332564277226
5-Nov-18,6460,"6,478.20","6,489.20","6,431.70",128.51K,-0.29%,51.642645309304925
6-Nov-18,6503,"6,460.40","6,509.60","6,441.60",154.87K,0.67%,55.784231545050005
7-Nov-18,6565,"6,503.10","6,594.30","6,502.00",170.76K,0.96%,49.132868145782716
8-Nov-18,6474,"6,565.30","6,577.30","6,466.30",159.30K,-1.39%,45.18026697550047
9-Nov-18,6412,"6,473.80","6,496.10","6,390.00",151.60K,-0.96%,46.30570929233203
10-Nov-18,6427,"6,411.90","6,461.70","6,411.70",115.87K,0.24%,47.768446448056956
11-Nov-18,6446,"6,427.10","6,451.70","6,359.00",127.40K,0.30%,46.970656461506245
12-Nov-18,6435,"6,445.00","6,475.90","6,409.40",130.16K,-0.17%,46.51432809720253
13-Nov-18,6429,"6,435.00","6,466.80","6,386.70",137.60K,-0.09%,22.986141802989835
14-Nov-18,5842,"6,428.90","6,453.30","5,619.20",438.21K,-9.13%,20.63121118408357
15-Nov-18,5719,"5,854.00","5,878.50","5,384.10",375.86K,-2.11%,19.20163314728339
16-Nov-18,5636,"5,723.50","5,747.70","5,539.70",224.12K,-1.45%,18.96294896143519
17-Nov-18,5622,"5,636.20","5,645.50","5,561.40",156.51K,-0.26%,21.659633978636137
18-Nov-18,5658,"5,621.00","5,727.90","5,615.50",158.68K,0.65%,12.233661142647293
19-Nov-18,4884,"5,660.40","5,662.50","4,831.10",478.26K,-13.69%,10.049198315691342
20-Nov-18,4525,"4,883.60","5,013.40","4,272.30",714.08K,-7.36%,15.225825261459065
21-Nov-18,4639,"4,523.00","4,743.70","4,393.00",412.74K,2.52%,13.195628307854832
22-Nov-18,4356,"4,646.40","4,695.70","4,346.70",261.85K,-6.09%,15.006920167976972
23-Nov-18,4398,"4,360.90","4,455.60","4,223.70",348.99K,0.96%,11.950594451000427
24-Nov-18,3920,"4,397.30","4,494.60","3,821.50",382.72K,-10.86%,17.33659606781076
25-Nov-18,4062,"3,920.30","4,198.40","3,634.20",619.95K,3.62%,15.698029637972738
26-Nov-18,3837,"4,061.00","4,179.00","3,679.80",571.04K,-5.54%,16.826803732608752
27-Nov-18,3867,"3,840.30","3,920.60","3,687.80",457.27K,0.77%,30.182850280294616
28-Nov-18,4265,"3,866.40","4,391.80","3,866.40",533.04K,10.32%,31.14028972002137
29-Nov-18,4297,"4,265.50","4,440.10","4,140.60",414.46K,0.73%,27.83840860750506
30-Nov-18,4040,"4,296.80","4,340.60","3,954.50",444.52K,-5.98%,32.51593429513933
1-Dec-18,4196,"4,038.70","4,299.10","3,967.10",316.30K,3.87%,32.00043444985643
2-Dec-18,4160,"4,196.20","4,316.10","4,105.30",298.63K,-0.85%,28.463666124601048
3-Dec-18,3898,"4,160.30","4,177.00","3,839.90",355.10K,-6.31%,30.392608803589184
4-Dec-18,3959,"3,899.90","4,082.90","3,809.30",326.71K,1.56%,27.90821121631322
5-Dec-18,3772,"3,958.10","3,974.10","3,765.20",341.60K,-4.72%,24.833591064563123
6-Dec-18,3509,"3,771.40","3,887.20","3,505.70",467.54K,-6.97%,23.895751918576394
7-Dec-18,3422,"3,508.90","3,626.60","3,251.80",639.33K,-2.46%,24.17930346407354
8-Dec-18,3430,"3,422.30","3,507.70","3,302.90",424.40K,0.24%,29.087476260748417
9-Dec-18,3568,"3,430.30","3,677.60","3,424.20",327.93K,4.00%,27.595833043402536
10-Dec-18,3461,"3,566.90","3,622.40","3,412.70",394.49K,-3.00%,26.86105073969786
11-Dec-18,3408,"3,460.40","3,485.90","3,349.90",418.53K,-1.53%,29.08631722539917
12-Dec-18,3466,"3,390.20","3,510.20","3,379.40",391.17K,1.72%,26.80016853881665
13-Dec-18,3315,"3,466.20","3,474.40","3,284.80",435.89K,-4.35%,25.830052760213448
14-Dec-18,3248,"3,315.40","3,336.60","3,199.10",445.56K,-2.04%,25.547629711041026
15-Dec-18,3229,"3,247.80","3,282.30","3,177.00",332.95K,-0.59%,26.414100903416184
16-Dec-18,3248,"3,228.60","3,305.00","3,225.90",335.69K,0.60%,37.817174556334145
17-Dec-18,3526,"3,248.30","3,597.40","3,243.10",534.78K,8.57%,42.70144010298222
18-Dec-18,3668,"3,526.00","3,683.10","3,456.90",698.53K,4.02%,43.34270080220691
19-Dec-18,3687,"3,668.10","3,924.70","3,647.50",792.40K,0.52%,54.55630530234614
20-Dec-18,4076,"3,687.20","4,140.30","3,665.80",958.58K,10.55%,48.568573806229494
21-Dec-18,3851,"4,075.20","4,153.10","3,786.90",748.76K,-5.52%,51.45049926238426
22-Dec-18,3964,"3,850.90","3,977.20","3,803.70",554.59K,2.95%,50.90679075241528
23-Dec-18,3944,"3,964.30","4,037.10","3,904.60",572.21K,-0.50%,53.09536284907091
24-Dec-18,4026,"3,944.50","4,208.20","3,941.90",716.29K,2.07%,46.01061988382013
25-Dec-18,3763,"4,025.60","4,030.70","3,676.50",670.94K,-6.55%,46.90985253128721
26-Dec-18,3794,"3,762.80","3,841.90","3,680.30",567.11K,0.83%,41.892306842861004
27-Dec-18,3587,"3,793.40","3,822.60","3,560.80",543.44K,-5.45%,49.60431765290442
28-Dec-18,3862,"3,587.10","3,900.30","3,565.50",565.24K,7.66%,45.90613456477301
29-Dec-18,3707,"3,861.60","3,899.60","3,696.00",505.41K,-4.01%,48.771982972533905
30-Dec-18,3815,"3,708.20","3,837.70","3,682.50",519.17K,2.92%,46.18568037088265
31-Dec-18,3709,"3,815.10","3,819.60","3,658.80",545.83K,-2.77%,48.936717611495546
1-Jan-19,3809,"3,709.50","3,814.30","3,664.40",469.11K,2.69%,50.70086926950942
2-Jan-19,3874,"3,809.70","3,894.80","3,768.10",554.47K,1.69%,48.112171620526475
3-Jan-19,3780,"3,874.10","3,875.80","3,753.00",450.32K,-2.42%,48.8010016224202
4-Jan-19,3803,"3,780.50","3,823.90","3,720.00",488.70K,0.60%,48.26102807942669
5-Jan-19,3785,"3,802.80","3,846.70","3,769.00",468.45K,-0.46%,54.81222950886719
6-Jan-19,4004,"3,785.70","4,034.10","3,758.50",529.89K,5.78%,54.20471964439498
7-Jan-19,3986,"4,004.30","4,028.00","3,945.50",500.88K,-0.45%,53.67087123970441
8-Jan-19,3971,"3,985.80","4,070.50","3,943.10",514.08K,-0.37%,53.899053643914485
9-Jan-19,3978,"3,971.00","4,014.20","3,957.50",473.42K,0.17%,41.99737093268944
10-Jan-19,3604,"3,978.90","4,007.70","3,562.10",697.31K,-9.41%,42.47287727572559
11-Jan-19,3617,"3,603.30","3,655.70","3,563.10",551.64K,0.35%,41.90371967756068
12-Jan-19,3597,"3,616.60","3,633.90","3,561.30",435.06K,-0.53%,38.90032407839414
13-Jan-19,3490,"3,597.30","3,617.60","3,473.20",452.79K,-2.98%,44.794277303546146
14-Jan-19,3638,"3,490.40","3,672.00","3,490.40",539.93K,4.24%,42.78227079525553
15-Jan-19,3571,"3,637.50","3,660.80","3,545.70",544.85K,-1.84%,43.47601350605209
16-Jan-19,3588,"3,570.60","3,644.10","3,561.40",487.34K,0.47%,45.07898474615872
17-Jan-19,3626,"3,588.10","3,636.70","3,554.80",525.10K,1.07%,44.36584799876332
18-Jan-19,3606,"3,626.30","3,627.90","3,575.70",488.16K,-0.57%,47.58081233769915
19-Jan-19,3678,"3,605.80","3,715.20","3,604.10",537.06K,2.00%,42.57597069235079
20-Jan-19,3542,"3,676.20","3,699.10","3,503.90",563.31K,-3.68%,42.39939378140674
21-Jan-19,3537,"3,542.70","3,561.40","3,505.40",394.17K,-0.16%,44.53003527732053
22-Jan-19,3580,"3,536.90","3,607.90","3,465.20",447.70K,1.23%,43.79966540126986
23-Jan-19,3562,"3,580.10","3,608.30","3,532.80",445.87K,-0.52%,44.45375604192392
24-Jan-19,3574,"3,561.40","3,587.00","3,539.70",428.60K,0.36%,44.36108700575856
25-Jan-19,3572,"3,574.30","3,582.60","3,542.20",448.89K,-0.06%,44.3113481448255
26-Jan-19,3571,"3,572.00","3,652.50","3,556.10",432.55K,-0.03%,43.52305282399466
27-Jan-19,3556,"3,570.90","3,583.20","3,509.20",464.02K,-0.43%,38.0337741806932
28-Jan-19,3443,"3,555.80","3,561.20","3,395.70",620.85K,-3.17%,36.795394931275204
29-Jan-19,3415,"3,442.80","3,450.10","3,368.20",585.46K,-0.81%,40.167202030681906
30-Jan-19,3460,"3,414.60","3,479.00","3,394.20",600.25K,1.32%,39.02138138292708
31-Jan-19,3437,"3,460.00","3,484.70","3,427.00",477.07K,-0.66%,41.44587529443152
1-Feb-19,3468,"3,437.70","3,485.70","3,415.30",481.58K,0.90%,44.14602970057183
2-Feb-19,3503,"3,467.90","3,514.50","3,447.80",443.60K,1.00%,41.55190212009973
3-Feb-19,3459,"3,502.30","3,507.80","3,431.30",451.66K,-1.24%,41.886228571806
4-Feb-19,3463,"3,459.00","3,479.70","3,437.10",503.92K,0.11%,42.33028976603616
5-Feb-19,3468,"3,463.00","3,485.90","3,450.30",460.95K,0.16%,38.29646437483622
6-Feb-19,3404,"3,468.50","3,478.00","3,383.90",514.21K,-1.85%,37.93152384025277
7-Feb-19,3398,"3,404.90","3,421.80","3,390.30",471.36K,-0.20%,57.23970839490632
8-Feb-19,3662,"3,397.30","3,721.10","3,382.50",699.23K,7.77%,57.167165017657005
9-Feb-19,3661,"3,661.60","3,675.30","3,633.20",454.80K,-0.01%,58.19422042280053
10-Feb-19,3679,"3,661.00","3,680.60","3,617.10",501.90K,0.48%,54.518273890686196
11-Feb-19,3632,"3,678.80","3,681.10","3,623.80",517.28K,-1.28%,54.518273890686196
12-Feb-19,3632,"3,631.80","3,656.40","3,594.40",545.82K,0.01%,52.87010759114071
13-Feb-19,3612,"3,632.00","3,663.50","3,599.20",558.02K,-0.56%,51.28394165566173
14-Feb-19,3593,"3,611.50","3,624.50","3,580.20",498.14K,-0.52%,52.25814593712678
15-Feb-19,3605,"3,592.60","3,648.30","3,581.40",516.21K,0.34%,53.264633081259376
16-Feb-19,3617,"3,604.70","3,641.90","3,599.70",485.63K,0.34%,57.08107842624061
17-Feb-19,3664,"3,616.80","3,689.90","3,607.90",580.51K,1.31%,70.072540976732
18-Feb-19,3896,"3,664.20","3,903.70","3,655.10",933.15K,6.33%,70.81078653232896
19-Feb-19,3914,"3,896.40","3,993.80","3,863.70",1.44M,0.47%,73.11235516904426
20-Feb-19,3972,"3,914.30","3,983.60","3,881.20",698.01K,1.48%,69.54854688656621
21-Feb-19,3937,"3,972.00","4,011.50","3,909.20",668.16K,-0.90%,70.77581821899955
22-Feb-19,3965,"3,937.40","3,983.10","3,931.70",649.55K,0.73%,76.4371513619471
23-Feb-19,4120,"3,965.20","4,152.60","3,939.40",727.85K,3.91%,51.256337158275436
24-Feb-19,3755,"4,120.50","4,194.20","3,738.70",977.78K,-8.86%,54.732281337190244
25-Feb-19,3834,"3,755.70","3,870.70","3,753.80",765.87K,2.09%,53.48446372356022
26-Feb-19,3810,"3,833.50","3,845.50","3,775.00",2.09M,-0.61%,53.72118279993353
27-Feb-19,3815,"3,810.30","3,836.40","3,701.90",2.82M,0.11%,53.8224132419035
28-Feb-19,3817,"3,814.60","3,883.70","3,783.30",2.31M,0.05%,54.09276841128386
1-Mar-19,3822,"3,816.70","3,855.80","3,816.40",1.74M,0.14%,54.15058492806746
2-Mar-19,3823,"3,821.90","3,843.20","3,783.60",1.61M,0.03%,53.21235064112529
3-Mar-19,3810,"3,823.20","3,836.60","3,789.70",1.51M,-0.36%,46.88642025733799
4-Mar-19,3716,"3,809.70","3,828.40","3,681.80",2.85M,-2.45%,55.44306027382102
5-Mar-19,3857,"3,715.90","3,873.20","3,705.70",3.82M,3.80%,55.769599516499426
6-Mar-19,3863,"3,857.20","3,887.30","3,816.70",2.52M,0.15%,56.456911530439065
7-Mar-19,3875,"3,863.10","3,907.40","3,847.90",2.60M,0.32%,55.75710303331998
8-Mar-19,3866,"3,875.10","3,929.00","3,810.70",2.96M,-0.24%,60.34484064390077
9-Mar-19,3944,"3,865.60","3,964.00","3,859.70",2.48M,2.03%,57.939280651491984
10-Mar-19,3915,"3,944.40","3,944.50","3,889.20",1.89M,-0.74%,54.32068165901306
11-Mar-19,3870,"3,915.20","3,935.50","3,842.40",3.19M,-1.15%,55.38756141478845
12-Mar-19,3886,"3,870.30","3,900.10","3,817.10",2.90M,0.41%,53.61750757220373
13-Mar-19,3865,"3,885.90","3,894.70","3,847.40",2.28M,-0.54%,54.65783467518251
14-Mar-19,3879,"3,865.10","3,914.70","3,828.40",2.86M,0.36%,57.92456725273315
15-Mar-19,3924,"3,879.00","3,935.70","3,874.80",3.11M,1.17%,63.1364486185388
16-Mar-19,4006,"3,924.40","4,050.60","3,923.70",3.46M,2.09%,60.76401291999708
17-Mar-19,3982,"4,006.40","4,009.80","3,956.30",1.87M,-0.62%,61.28622065446714
18-Mar-19,3990,"3,981.50","4,032.30","3,958.50",2.62M,0.22%,63.07256947408807
19-Mar-19,4017,"3,990.20","4,029.90","3,972.40",2.99M,0.67%,64.63467549144707
20-Mar-19,4041,"4,017.00","4,050.00","3,985.30",3.18M,0.60%,58.12512811648254
21-Mar-19,3982,"4,041.20","4,064.00","3,923.80",3.88M,-1.46%,58.73203344145528
22-Mar-19,3990,"3,982.20","4,005.70","3,971.80",2.83M,0.21%,59.75283379675143
23-Mar-19,4003,"3,990.40","4,018.20","3,980.80",2.00M,0.30%,58.78910265713433
24-Mar-19,3995,"4,002.60","4,005.70","3,967.00",2.04M,-0.20%,52.213939461286884
25-Mar-19,3937,"3,994.80","4,000.50","3,897.90",2.86M,-1.44%,52.80202568381806
26-Mar-19,3943,"3,937.10","3,950.70","3,899.90",2.53M,0.15%,61.271221963672836
27-Mar-19,4042,"3,942.80","4,043.30","3,936.20",2.78M,2.51%,59.415602930428925
28-Mar-19,4026,"4,041.70","4,041.70","4,008.40",2.11M,-0.40%,64.85959335368368
29-Mar-19,4102,"4,025.70","4,123.10","4,022.60",3.30M,1.90%,65.51507217876153
30-Mar-19,4112,"4,103.70","4,138.10","4,057.10",2.55M,0.23%,64.22492233289258
31-Mar-19,4102,"4,111.80","4,121.90","4,082.20",2.43M,-0.23%,67.21465166461924
1-Apr-19,4145,"4,102.30","4,159.10","4,076.80",3.22M,1.04%,86.85639851354543
2-Apr-19,4859,"4,145.10","4,899.60","4,143.50",14.77M,17.23%,88.04473310630902
3-Apr-19,4969,"4,859.30","5,278.40","4,814.00",13.83M,2.25%,83.11556618367327
4-Apr-19,4902,"4,968.70","5,042.50","4,789.20",1.05M,-1.33%,84.61114745696499
5-Apr-19,5010,"4,902.50","5,029.40","4,888.30",851.72K,2.20%,85.08538823882441
6-Apr-19,5046,"5,010.00","5,198.40","4,947.90",952.18K,0.72%,86.6595692351259
7-Apr-19,5174,"5,046.10","5,219.50","5,033.70",841.27K,2.53%,87.45078054904633
8-Apr-19,5245,"5,173.50","5,300.60","5,060.50",928.23K,1.38%,81.10322721539234
9-Apr-19,5158,"5,245.00","5,245.90","5,095.20",784.62K,-1.65%,83.34751437942604
10-Apr-19,5308,"5,158.40","5,404.10","5,142.90",837.51K,2.89%,67.05282311287885
11-Apr-19,5023,"5,307.70","5,337.00","4,948.00",943.49K,-5.37%,67.79045484759425
12-Apr-19,5054,"5,022.70","5,080.50","4,889.20",779.14K,0.63%,67.68516951063576
13-Apr-19,5052,"5,054.20","5,093.40","5,011.60",577.16K,-0.05%,69.78260740775981
14-Apr-19,5135,"5,052.00","5,153.50","5,010.70",566.38K,1.64%,64.21265279369376
15-Apr-19,5032,"5,135.10","5,168.00","4,964.20",688.20K,-2.00%,68.17057281233191
16-Apr-19,5181,"5,031.40","5,198.40","5,014.40",631.05K,2.95%,68.84301524083256
17-Apr-19,5208,"5,182.10","5,230.90","5,165.50",806.52K,0.53%,70.2709334536078
18-Apr-19,5265,"5,208.30","5,293.10","5,205.00",727.97K,1.08%,68.84035370256703
19-Apr-19,5241,"5,264.80","5,282.40","5,192.10",787.09K,-0.45%,70.1753534344875
20-Apr-19,5290,"5,241.00","5,327.00","5,240.20",782.32K,0.94%,67.26192479304999
21-Apr-19,5244,"5,290.20","5,308.20","5,189.80",811.41K,-0.88%,70.24112919583023
22-Apr-19,5347,"5,248.20","5,370.20","5,170.20",920.77K,1.97%,74.27911244275666
23-Apr-19,5512,"5,346.50","5,594.40","5,291.40",900.00K,3.08%,68.45876269287496
24-Apr-19,5416,"5,511.20","5,589.60","5,346.80",994.04K,-1.74%,57.91989528381863
25-Apr-19,5209,"5,415.60","5,528.20","5,137.40",955.36K,-3.81%,60.71979806191379
26-Apr-19,5298,"5,209.20","5,469.30","5,159.30",1.03M,1.71%,59.194714209608776
27-Apr-19,5266,"5,298.20","5,318.10","5,225.40",833.13K,-0.61%,60.39974620797349
28-Apr-19,5302,"5,265.70","5,332.50","5,234.40",681.41K,0.69%,57.02453544948425
29-Apr-19,5235,"5,302.40","5,322.90","5,188.90",775.82K,-1.27%,60.10616152154601
30-Apr-19,5321,"5,235.40","5,336.60","5,195.90",697.42K,1.64%,62.24212436279735
1-May-19,5384,"5,321.10","5,396.30","5,319.50",623.64K,1.19%,65.69573090022374
2-May-19,5494,"5,384.60","5,530.80","5,370.00",722.23K,2.04%,72.43456545873244
3-May-19,5767,"5,493.60","5,844.20","5,478.70",1.04M,4.97%,73.73707732680751
4-May-19,5831,"5,768.00","5,899.20","5,605.00",920.61K,1.11%,70.59384543559472
5-May-19,5775,"5,830.80","5,838.20","5,708.20",709.02K,-0.96%,68.89941422196918
6-May-19,5745,"5,775.10","5,801.40","5,630.50",755.39K,-0.52%,71.47967881626143
7-May-19,5850,"5,745.50","6,019.80","5,745.50",955.88K,1.82%,74.51561883066839
8-May-19,5990,"5,849.40","6,011.30","5,799.10",757.13K,2.41%,78.1325835120332
9-May-19,6192,"5,990.50","6,206.00","5,990.00",799.96K,3.36%,80.93167877417686
10-May-19,6386,"6,194.30","6,466.60","6,157.80",907.94K,3.14%,87.86456987652217
11-May-19,7190,"6,386.60","7,373.80","6,386.50",1.31M,12.59%,79.88883844344772
12-May-19,6985,"7,190.00","7,518.90","6,802.60",1.35M,-2.86%,85.54712520806335
13-May-19,7806,"6,984.70","8,058.30","6,893.10",1.20M,11.76%,86.48949775035199
14-May-19,7995,"7,806.40","8,323.90","7,674.00",1.33M,2.42%,87.2921236406679
15-May-19,8165,"7,994.80","8,225.30","7,856.50",1.13M,2.13%,78.62264999674069
16-May-19,7872,"8,164.80","8,293.30","7,720.40",1.18M,-3.59%,66.24212764177469
17-May-19,7360,"7,871.90","7,924.00","6,998.60",1.43M,-6.51%,64.18017519217975
18-May-19,7263,"7,359.90","7,458.50","7,189.40",865.53K,-1.32%,72.63478702411443
19-May-19,8157,"7,261.90","8,253.40","7,252.30",1.08M,12.32%,68.8748606389923
20-May-19,7965,"8,156.40","8,156.40","7,604.00",958.81K,-2.35%,68.1819841751135
21-May-19,7930,"7,965.00","8,056.80","7,813.20",804.88K,-0.44%,62.49473236017327
22-May-19,7636,"7,928.70","7,999.00","7,545.90",821.40K,-3.72%,64.81672174293301
23-May-19,7852,"7,637.20","7,939.10","7,486.80",815.14K,2.83%,66.05318147960435
24-May-19,7970,"7,852.80","8,124.10","7,775.40",868.47K,1.50%,66.66265138266739
25-May-19,8027,"7,971.40","8,090.10","7,919.10",691.27K,0.72%,72.32360769457719
26-May-19,8630,"8,029.60","8,718.60","7,866.50",872.12K,7.51%,73.37335767369075
27-May-19,8760,"8,628.90","8,902.80","8,607.30",907.96K,1.51%,72.3727917002406
28-May-19,8716,"8,759.40","8,794.10","8,568.80",763.20K,-0.50%,70.76667518647625
29-May-19,8648,"8,715.60","8,747.20","8,435.30",15.43M,-0.79%,62.50647881380645
30-May-19,8272,"8,647.80","9,045.90","8,054.70",1.04M,-4.35%,65.77855079472141
31-May-19,8558,"8,271.40","8,578.80","8,135.00",858.41K,3.46%,65.52018108017867
1-Jun-19,8546,"8,556.90","8,615.80","8,454.00",686.75K,-0.15%,67.60961183991577
2-Jun-19,8729,"8,545.80","8,807.70","8,534.80",614.54K,2.14%,55.62773350847712
3-Jun-19,8125,"8,728.60","8,734.90","8,102.70",739.45K,-6.92%,48.85124968718759
4-Jun-19,7686,"8,118.10","8,118.10","7,494.00",966.95K,-5.41%,50.234325686648276
5-Jun-19,7779,"7,685.60","7,885.00","7,590.40",762.94K,1.22%,50.327646548304195
6-Jun-19,7785,"7,779.60","7,861.40","7,480.40",651.82K,0.08%,53.46045883200044
7-Jun-19,7985,"7,785.80","8,099.40","7,749.40",588.87K,2.57%,51.97769950801528
8-Jun-19,7901,"7,985.30","8,044.40","7,770.50",485.81K,-1.05%,47.486189827348845
9-Jun-19,7635,"7,901.60","7,937.50","7,516.90",554.48K,-3.37%,53.258571264127994
10-Jun-19,7988,"7,635.00","8,012.80","7,523.60",641.38K,4.62%,51.53052241630176
11-Jun-19,7888,"7,987.80","8,010.40","7,714.50",579.00K,-1.25%,55.35271305378982
12-Jun-19,8133,"7,888.00","8,198.10","7,805.80",607.89K,3.11%,56.64511930865627
13-Jun-19,8219,"8,132.40","8,306.10","8,028.60",574.21K,1.06%,62.57367414533462
14-Jun-19,8656,"8,218.60","8,685.30","8,153.20",643.17K,5.32%,64.45429347475462
